,id,date,dateYear,dateMonth,dateDay,rating,content
1040,1041,20200709,2020,07,09,5,주거래은행이라 앱을 자주 이용합니다. 메뉴 등이 사용하기 편리하게 잘 만들어져 있습니다. 원하는 메뉴를 찾기도 쉽고 마이메뉴로 더 빠르게 이동할수도 있네요 ~ 항상 잘 사용하고 있습니다!
1041,1042,20211009,2021,10,09,1,민증 인식 기능이 최악. 일반적으로 다른 앱은 민증이 인식되야 찰칵하고 찍는데 이건 몇초마다 자동으로 찍게 했는지 허공에 놔둬도 계속 찰칵찰칵하고 무엇보다 인식이 안됨. 빛번짐 최대한 없게 하고 민증 뒤에 어두운 배경 깔고 수십번을 시도했는데 제대로 인식을 못함. 그리고 인식했는데 민증 앞번호가 안나와서 직접 입력하려고 하니 그것도 안되고 대체 뭐하자는지 모르겠음. 사진인식 기능 외주 준거면 그 업체는 바로 자르기 바람. 내부 직원이라면 이거는 진짜 문제 있음. 국민은행 체급에 맞지 않는 어플.
1042,1043,20191020,2019,10,20,1,예전 개편하기 전엔 나한테는 가장 안정적인 금융앱이었는데 지금은 시도 때도 없이 로딩 지연에 오류투성이인 가장 쓰레기 앱입니다. 하다하다 로그아웃하는데 오류나는건 이 앱이 유일. 시간이 많이 지났는데도 개선되는 기미가 안보이는거 보면 이제 기대는 사치인듯.
1043,1044,20210216,2021,02,16,4,국민은행이 주거래통장입니다 다양한 이벤트가 있어서 접속하는즐거움이 있습니다 또한 자산관리까지 기능까지 많이생겼는데 너무 정리가 안되있다는 느낌입니다. 재테크 관리를 하고자하나 실제 나의 자산을 정리관리화면을 이용하는데에는 잘이용을 안하게됩니다. 간단한 길라잡이 기능이 필요합니다
1044,1045,20210224,2021,02,24,5,자주사용하는 메뉴는 UI가 편하게 되어있다. 기능이 조금 많아서인지 무겁다. 찾아가기 힘들어 모르는 메뉴가 많다. 점점 익숙해져가고 있으니 업데이트가 되어도 ui를 변경하지 않았으면 좋겠음
1045,1046,20210226,2021,02,26,4,00은행에서 kb국민은행으로 갈아타는 중이예요~00은행뱅킹 사용하다 kb뱅킹에 익숙치 않은데~한 가지 불편함을 느낀 거~kb뱅킹 앱에 로그인시 너무 느려요~로그인 하면 동그라미 속에 kb마크가 둥둥 뜨는 시간이 길게 느껴지고~한 번 다른 메뉴시 보려면 kb마크 오래 동동 떠서 답답해요~사용한 지 얼마되지 않지만~다른 은행앱보다 확실히 늦음을 느낍니다.이 점이 개선되었으면 좋겠네요~
1046,1047,20210217,2021,02,17,5,20살이 되던 해부터 지금까지 이용해 온 국민은행입니다. 스타뱅킹 사용하면서 훨씬 더 편하게 이용하고 있어요. 특히나 자주 쓰는 계좌들 정리도 편하고 오픈뱅킹 등록 후 타 은행 관리도 요 어플로 합니다. 시각적으로 편하고 조잡하지 않습니다. 글씨 크기도 적당하고 어지간한 개인정보들도 어플로 변경 가능해서 굉장히 편리합니다. 무엇보다 국민은행은 어느 지점을 가도 대기가 많은데ㅜㅜ 스타뱅킹 이용 후에는 정말 은행 내방하지 않아도 스스로 처리할 수 있는 것들이 많이 유용합니다!
1047,1048,20210317,2021,03,17,5,"지문로그인 사용하는데 너무 간편하고 앱자체도 보기 편하며 수수료무료에 스타클럽혜택도 잘 이용하고 있어요 다만 리브, 리브똑똑처럼 앱들이 세부적으로 되어있어 불변해요 스타뱅킹에 모두 통합되어있으면 다양한 앱들도 안깔아도 되고 편할듯합니다"
1048,1049,20210225,2021,02,25,5,"생체인증서를 등록해서 사용 중인데, 타행 대비 계좌이체, 송금 등이 매우 편리하고 빠릅니다. 센세이션에 가까웠던 ㅋㅂ과 동급이라고 생각...! 거기에 다양한 적금 상품 등도 살펴보기 쉽고 실제 모바일 거래도 편합니다!"
1049,1050,20200918,2020,09,18,1,튕김현상좀 개선해주세요 ㅡㅡ V3가 문제라해서 싹 다 삭제하고 v3 mobile plus 딱 이거 하나만 설치 했고 설정 애플리케이션 들어가서 앱권한허용 시키는대로 다 했는데 똑같습니다. 여전히 로그인 안되고 튕긴다구요;; 기기 기종도 LG가 아니라 삼성 A50입니다. 한 2주전까지만 해도 이러지 않았는데 갑자기 왜 이러는겁니까?
1050,1051,20210222,2021,02,22,5,KB스타뱅킹을 오랜기간 사용 중입니다. KB는 다양한 금융앱을 공격적으로 만들고 있다고 알려져 있고 개인적으로는 매우 성공적이라고 봅니다. 사용자의 편의성을 매우 잘 반영하고 있어서 다른 은행으로 갈아탈 이유가 전혀 없네요. 또한 수시로 이벤트가 있어서 스타벅스 커피 쿠폰이 넘쳐나기도 한다네요^^
1051,1052,20190624,2019,06,24,1,"(전면수정) 1. 타 은행들에 비해 어플 자체가 매우 느리다. 로그인화면이 나오기까지--로그인까지--계좌확인 페이지까지--이체화면까지 이 모든 단계가 전부 시간이 상당히 걸립니다. 2. 가장 확실한 로그인 방법은 스타패스 로그인입니다. 다른 지문이나 공인인증서 로그인은 시간도 오래걸리지만 100만원이 넘는 금액은 ARS인증방식을 같이 해야하거나 보안카드가 필요합니다. 하지만 스타패스 로그인은 그정도 수준의 금액까지는 그냥 정해놓은 번호만 입력하면 되기 때문에 그나마 낫다고 할 수 있습니다. 3. 어플이 너무 중구난방으로 분산되어 있습니다. 카뱅은 하나의 어플에서 카드 사용내역, 입출금 알리미 등이 다 되는데 이놈의 국민은행은 카드사용알리미 따로, 입출금알리미 따로 어플을 설치해야 합니다. 너무 번거로워요. 4. 제발 카카오까진 아니어도 기업은행 수준까지는 끌어올려주세요."
1052,1053,20210216,2021,02,16,5,"상단뿐 아니라 화면 중앙에도 계좌가 나와 이체, 거래내역를 한손으로 할수 있는게 편하구요. 이체할때 수수료가 안들어서 자주 쓰게 되는 점도 장점인것 같아요. 더불어 이벤트도 많아 더 가까이 찾게 되네요. KB국민은행 스타뱅킹 감사합니다."
1053,1054,20200726,2020,07,26,4,스무살때부터 써 온 주거래 은행이라 이제는 불편한 게 있어도 모를정도로 그냥 쭉 쓰고 있어요. 최근에 모바일인증서 새롭게 쓰면서 훨씬 편해지긴 했는데 연계된 어플들이 좀 통합되었으면 하는 마음이 있습니다. 뭐 하나 할때마다 각각 다른 어플을 켜야한다는게 번거로워요.
1054,1055,20210228,2021,02,28,5,무척 편리하게 잘 쓰고 있습니다. 그런데 이체 할 때 어떤 경우 휘리릭 되는 것 같아 클릭하기가 조심스러운 때가 있어요. 어머 벌써 된거야? 이런 느낌으로 초기에 사용했었거든요. 송금액이나 받는 분 이름이나 한 번 더 필터를 거치면 좀 더 안전하지 않을까 개인적인 생각입니다. 실제로 실수한 적이 있어서요... 감사합니다.
1055,1056,20210217,2021,02,17,5,"주거래은행이여서 자주 사용하고있어요 패턴으로 로그인되는 방식 편해서조아요! 다만 펀드등 베스트 금융상품 안내같은 게 너무 약한거같아요 고객이 무조건 다 찾아봐야하는구조! 보기편하게, 추천상품은 더 티나게 바뀌면좋을듯요"
1056,1057,20191222,2019,12,22,1,로그인 3회실패로 사용자암호재설정을 하라해서 재설정하려하니 든든간편인증 핀번호를 입력하라는 창이 있는데 그런걸 설정한기억이 없어서 발급받으려 하니까 로그인을 하라고하네요... 이게 무슨 경우인가요 제가 이해를 잘못한건지 시스템상 모순된오류가 있는건지 뭐가 잘못된건지 머리가 너무아픕니다..
1057,1058,20200615,2020,06,15,3,항상 잘 사용되다가도 등록한 이용기기가 아니라면서 자꾸 튕겨나가고 불안정함을보입니다. 가장많이 보는게 한두개 카테고리 들어가서 확인하고나면 앱에서 튕겨나오니 재인증을 거쳐 다시 입력후 앱을이용해야하는 불편함이 있어요
1058,1059,20210316,2021,03,16,1,엉망입니다. 오류 투성이 앱. 쓰지 마세요. 멀쩡히 쓰던 모바일 인증서 갑자기 사라져서 재발급 받으라는데 재발급도 안되고 계속 오류만 나요. 불편한 건 둘째치고 믿을 수 없는 앱이네요. 다른 은행 앱으로 이용하는 것이 정신 건강에 좋으실 거에요. 추가내용 리뷰 달고 2주 넘게 지나서야 조치 안내를 받네요. 리뷰 달고 별의별 시도 다 했지만 실패.(모바일인증서 다시 깔려면 보안매체 인증해야 하는데 모바일인증서 전용으로 설정되어 있어서 보안매체 사용이 불가하다는 메시지만 무한 반복) 결국 다음날 은행 창구 방문해서 창구 직원과 1시간 가량 씨름해서 결국 인증서 다시 깔았습니다. 2주도 넘게 지나버린 리뷰에 해결책이 도움이 될 거라 생각하셨나요? 2주동안 사용 못해도 불편없을 앱인가요? 뱅킹 앱이? 허허허 알려주신 조치는 또다른 문제 발생이 우려되어 시도조차 안할겁니다. 죄송해요.
1059,1060,20210228,2021,02,28,5,편하게 여러 은행 금융업무를 쉽게 볼 수 있어 좋다 요즘은 타은행도 함께되니 주로 스타뱅킹 어플로 대부분 해결한다 다만 가끔 업데이트 등으로 로그인에 오류가 생겨 당황스러울 때가 있고 폰 데이터 속도가 느리면 어플 사용이 어려운 아쉬움이 있다
1060,1061,20210306,2021,03,06,5,국민은행 스타뱅킹만 설치하면 다른 은행어플 안깔아도 되어서 정말 편해요 전계좌 등록하면 한눈에 잔액 확인할 수 있어서 자금상태 파악도 쉽고요! 무엇보다 OTP카드가 필요없어서 정말 편합니다. 엄마랑 이모도 설치해드렸는데 한두번 해보시더니 혼자서도 잘하세요 오류난 적도 없어서 아주 만족합니다 잘 쓰고 있어요 좋은 어플 감사합니다~!
1061,1062,20201213,2020,12,13,1,제가 지금 한 4년정도 이어플 강제종료중인데 제발 해결이 안되시나요? 다시깔아도 해결이 안되요 노트20인데 안되고 이어플 오류로 이체도 안되고 뭔 메뉴만 누르면 어플 종료 나 무한로딩중... 그럼 어플에서 CDD/EDD인지 인증하라는데 누르면 튕겨나가니.. 암것도 할수 가 없어요. 제발 개선좀 해주세요.
1062,1063,20200620,2020,06,20,5,스타뱅킹은 편리하고 빨라요. 시중은행 지역은행 어플을 사용하고 있는데 상대적으로 알기쉽고 편리하고 빨라요 아쉬운점이 있다면 KB관련 어플이 많은 점이에요. 해서 통합화를 하면 보다 고객들이 편리하게 느끼지 않을까 제안드려요
1063,1064,20181029,2018,10,29,1,항상 적응할만하면 맘대로 인터페이스 바꾸고 20대 입장에서도 계속 바뀌어서 불편한데 30대이상 or 중장년층은 좋아할까요?! 전산부서 일하는 티 내는건 보안강화. 피싱근절 대책 시스템 구현하는거나 잘하시지. 계속 불필요한 업데이트로 어플만 무거워지네요. 근데 안타까운건 이글 보시는 분은 CS사원일거 뻔하니 잘못은 딴놈이 하고 매는 엄한직원이 맞는거 생각하니 휴.. 힘내세요.
1064,1065,20201214,2020,12,14,1,며칠전에 어플 다운받고 모바일인증서 발급된거 확인하고 로그인까지 됐는데 오늘 다시 어플 실행하니 로그인 안되는거 뭐죠? 모바일인증서 없다고 나오는데 황당하네요? 어플개발팀 이렇게 안정성이 없는 어플 개발하신건가요? 다른 리뷰들 보니 오류나는것 같은데... 완전 문제네요. 주민등록증 사진으로 인증하는것도 잘 인식도 안되던데 어플 완전 실망이네요.
1065,1066,20211107,2021,11,07,1,이전 버전으로 돌려주세요ㅠㅠ 이거 왜 이렇게 불편하게 업데이트 한겁니까? 누르지도 않았는데 우리은행 ○○에게 송금할까요? 나와서 식겁하고.. 제 폰글씨 젤 작은건데도 글씨 정말 크게 나오는 바람에 사람 많은데서 주거래계좌 잔액 노출 다 되고. 뭘 볼려면 이거저거 눌러봐야되고. 저만 그런것도 아닌 것 같네요. 이전 버전으로 돌려주세요!!!😡
1066,1067,20181031,2018,10,31,1,업뎃하니까 흑백화면에 텍스트만 나와서 로긴도 못하고 아무것도 안됩니다 ㅡㅡ 하.. 업뎃전에는 잘됐다구요 폰기종은 s9플러스로 폰문제는 전혀 아닙니다. 다른 금융권어플들은 정상작동해요. 업뎃 왜 이모냥으로 하신건지 이해가안되네..
1067,1068,20210313,2021,03,13,5,"언재나 국민은행 스타뱅킹을 이용합니다. 급하게 이체할 때도 손쉽게 이용해서 좋고, 정말 필요할 때 대출도 스타뱅킹을 이용해 받을 수도 있어서 넘 좋았어요!!! 대출상환도 빠루고 편리하게 스타뱅킹에서 할 수 있는 것도 넘 좋구요~~ 앞으로도 쭉 이용할 것입니다!!!^^"
1068,1069,20200623,2020,06,23,5,주거래은행입니다 다른은행 어플도 사용중이지만 스타뱅킹만큼 편한 어플은 없네요 전 홍채등록해놓고 사용중인데 이체할때에도 너무 편해요ㅎㅎ 다만 홍채 인식 후 약간 버퍼링이 있다는점.. 언젠간 보완이 되겠죠 현재 만족하며 사용중입니다!!
1069,1070,20200229,2020,02,29,2,"KB모바일인증서를 발급받으려고 했는데, 휴대폰번호 넣고 인증번호발송을 누르니 ""고객님 죄송합니다 응답코드 (CAQN4S11)"" 이라는 에러가 나오네요. 본인인증에 실패했다고 하는데, 어쩌라는 말이죠? 저는 현재 외국에 거주하고 있고, 은행에 등록된 핸드폰번호는 로밍으로 사용하고 있습니다. 지점에 방문하지 않아도 되고, OTP를 사용하지 않아도 된다는 광고에 KB모바일 인증서를 발급받으려 했는데 어떻게 해야 합니까?"
1070,1071,20210228,2021,02,28,5,보기 편리해서 잘 애용하고 있습니다~~ 이달의 펀드 추천탭이 좀더 찾기편하곳에 있었으면 합니다. 그리고 펀드상품 다수를 비교가능한 기능이 있었으면 좋겠습니다.
1071,1072,20210224,2021,02,24,5,기본만 사용한다면 사용하기 편리하나 이벤트 페이지라던지 다른 부분에 관해서 찾아보기가 쉽지가 않고 리브메이트라던지 알림이라던지를 사용하기 위해서는 또다른 앱을 깔아야한다는 불편함이 있습니다 한 싸이트에서 한번에 사용할수 있으면 더 편리할것같습니다
1072,1073,20211119,2021,11,19,1,인증서 복사 복잡해...앱 로딩 오류 있어 웹뷰 업데이트 및 베타 다운받아서 해결 해보려했지만 더 최악임. 은행 앱 개발자가 월급루팡이던지 x맨임. 어르신들은 절대 쓰지도 못할만큼 복잡하고 사용자 friendly app은 절대 아님. 이정도면 개발자는 이거 사용을 안해봤거나 사용을 할 때 겁나 부처임 ㅡㅡ;; 그냥 타사은행 앱 써야지.
1073,1074,20200907,2020,09,07,1,어제부터 국민스타뱅킹 앱이 열리지 않고 계속 중단되는것으로 나와 다시 앱 실행도 해보고 V3도 다시 실행하고 데이터 삭제도 해보았습니다.여러번 시행해도 앱이 열리지 않아 은행 업무를 볼수가 없네요~국민은행만 거의 20년째 사용중인데 이런 경우는 처음이네요. 빠른시간내에 이용할수 있도록 문제점을 확인해주세요~
1074,1075,20210117,2021,01,17,2,인증서 갱신 하려고 정보 입력하고 본인인증에서 스마트 OTP앱실행 을 눌러도 화면이 넘어가질 않네요. 이렇게 저렇게 다 해봐도 안되고 모바일인증서를 발급받으려해도 스마트OTP를 한 번은 실행해야 하는데.. 스마트OTP 앱을 따로 열어서 해보려해도 * 선택하신 OTP에 대한 거래정보가 존재하지 않습니다 * 라고 멘트가 뜨네요 어플 삭제했다 다시 설치해도 안되고 혹시 몰라 다른 폰으로 해봐도 똑같은 에러가 발생하네요 PC로 해서 인증요청을 해도 아예 반영이 안되네요 새마을금고에서도 실험해봤는데 잘됩니다 국민은행만 계속 안되는데 어쩌라는겁니까... 해결해주세요
1075,1076,20210223,2021,02,23,5,KB스타뱅킹 지문인증할 때 오류가 적고 모바일인증서로 보다 쉽게 접근하여 이용할 수 있어 좋은 것 같아요. 스타알림기능을 유용하게 쓰는 것 같아요. 바라는 부분은 이체 조회를 보다 심플하게 큼직한 아이콘으로 가볍게 이용할 수 있는 어플이 추가로 있으면 좋겠어용^^;;
1076,1077,20191005,2019,10,05,1,"설치불가능이라니.... 갤럭시S7 사용 중입니다. 구버전 앱을 쓰다가 로그인을 하니까 새로 업데이트를 하라더군요. 그래서 해보려고 했는데, 어째선지 설치할 수 없습니다라는 메시지가 뜨고 안 되더군요. 아예 앱을 제거하고 다시 설치해보려고 해도 똑같은 메시지가 나오고, 폰을 껐다가 켜도 마찬가지였습니다. 아예 쓰지 말라는 거군요."
1077,1078,20181101,2018,11,01,3,(갤S8+)로딩화면 이후 하얀바탕에 글짜들만 왼쪽상단에 겹쳐저 정렬되어 보이는데 이거 자세히 보시면 전체메뉴 들어갈 수 있네요 들어가서 설정/관리탭에서 환경설정 메뉴들어가서 쿠키랑데이터 삭제하시면 정상작동하네요 급하신분들은 다음업데이트 기다리지 마시고 해보시길...
1078,1079,20200316,2020,03,16,1,계속 타행인증서가 만료됐다고 오류나네요. 대체 몇번을 했는데.. 한달째 이러고있어서 답답해서 글 남깁니다. 오류코드는 CAQRA028 이구요. 정상적으로 했는데도 다시 재접속할려고 하면 오류 메세지나오는데요. 한달째 이러는건 무슨 경우인지 모르겟네요. 보니까 다른 분들도 이런 경우 많이 겪던데.....
1079,1080,20191018,2019,10,18,1,"계속 오류나서 열받아서 들어와 옴.. 역시 다른 이용자들도 마찬가지 반응.. 농협, 신한, 씨티, 토스 쓰는데 KB가 제일 불편하고 수시로 오류.. KB모바일인증서 깔면 좀 괜찮을라나 했더니 설치하는데 자체 시스템 오류.. 하... KB 경영자, 관리자들은 이지경이 되도록 들여다 보지도 않나?! 앱 개발, 관리에 신경 좀 씁시다!!"
1080,1081,20210220,2021,02,20,5,"늘 편리하게 사용하고있습니다. 다른 앱에서 가끔있는 버퍼나 튕김 현상 없고요, 로그인 방법도 다양하고 간편하게 선택할 수 있어 좋습니다. 카테고리 정렬도 깔끔하고 찾기 쉬워 어르신들 사용하기에도 무리없습니다."
1081,1082,20210224,2021,02,24,5,전체적으로 사용하는데 간편하고 자주쓰는 기능들도 한눈에 잘 들어옵니다 상단 하단에 위치해있는 기능들도 한눈에 들어와서 쓰는게 편해요 다른금융서비스로 타은행 계좌도 확인가능하고 내가 가입한 예적금이나 보험도 잘 나눠져있어서 보기 편해요 다양한정보를 제공해주어서 좋아요 이벤트라든가 새로운 정보들이 알림에 있어서 참여하기도 좋고 알아보기에도 괜찮습니다
1082,1083,20210224,2021,02,24,5,"간편하고 쉽게 쓸 수 있어서 편리합니다 요즘은 모바일 인증서 발급받아서 이체도 쉽게 되고, 편리합니다 이체등 여러가지 은행업무를 대신해 사용할 수 있어 아주 좋습니다 앱색깔도 눈에 띄어서 폰에서 찾기 편리합니다"
1083,1084,20181101,2018,11,01,1,누가 업데이트 했는지 모르겠지만 업데이트 담당자 시말서 써라. 업데이트 이후 로그인도 느리고 내 계좌조회도 안 돼..전체잔액 보다도 중요한게 거래내역 조회인데 검색해야 겨우 보이고..업데이트 전이내 통장관리가 훨씬 편했다..신한이나 이런곳은 앱사용이 훨씬 편해졌는데 국민은 어째 퇴보냐..진짜 짜증나 너네
1084,1085,20210312,2021,03,12,3,무엇보다 빠른 이체 계좌 등록 후 사용하는 기능이 있어서 편리하니 좋더라고요. 한눈에 필요한 기능을 볼 수 있게 하단바가 있는 것도 좋습니다. 오랫동안 간편 비밀번호로 쉽고 편리하게 그리고 안전하게 잘 사용하고 있네요.
1085,1086,20200625,2020,06,25,3,주거래 은행이다 보니 매일 사용하고 있어요. 화면 구성이 깔끔하고 메뉴가 잘 정리되어 있어 사용하기 편리해요. 다만 이체시 보안앱이 구동이 안되었다며 보안앱 구동 여부를 묻는 팝업이 뜨는데...그렇다면 국민은행앱 접속시에 보안앱이 작동하고 않았다는건가 의구심이 들고 불안하더라고요. 다른 은행 앱에서 이런 경우 한번도 없었는데 말이죠...
1086,1087,20210224,2021,02,24,5,"아이디, 금융인증서, 지문인증, 간편비밀번호 등 다양한 방법으로 로그인이 가능하여 편리합니다. 또한 빠른이체 서비스는 등록만 하면 간단하게 이체가 가능하여 제일 좋은 서비스 중 하나 입니다. 메뉴를 찾지 못 할때 검색기능도 잘 쓰고 있습니다."
1087,1088,20210224,2021,02,24,5,"하단에 가장 많이 쓰는 메뉴들(계좌조회, 빠른이체, 금융상품 등)이 바로 클릭할 수 있게 되어 있어서 유용하게 쓰고 있습니다. 다른 인터넷 뱅킹에 비해 디자인이나 기능에 군더더기가 없어서 깔끔합니다."
1088,1089,20211028,2021,10,28,1,다시예전으로 돌려주세요 ㅠ 사이즈는 또 왜케 커졌나요 밖에서 사용 못할듯 남들한테 다 보여줄일있나요 앰자체포인트 크기 너무 커졌고 예전엔 들어가면 한번에 전체계좌보여서 바로바로 사용하기 좋았는데 이건 전체계좌 다시 눌러서 훑어봐아하고 여튼 기능 어느하나 맘에 드는게 없는듯요 ㅠ 그전이 훨씬 좋아요 ㅠ 다시 업뎃해주세요 ㅠㅠㅠㅠㅜ
1089,1090,20181118,2018,11,18,1,오.. 업데이트가.... 너무 불편해졌어요 ㅠㅠㅠㅠㅠㅠㅠㅠ 리뷰에 답글 달아놓으신 거 보니까 또 제 맘이 막 약해지는데...ㅠㅠ 어쨌든 너무.. 불편해졌어요 특히 반응속도가 너무 느려졌고 메인화면에 서비스가 한 눈에 보이지 않아요 아니근데 진짜 이체하기 노란버튼 왜 눌러도 안넘어가져요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 환장하겄네
1090,1091,20200729,2020,07,29,5,우선 들어가는 속도가 타 은행어플에 비해 굉장히 빠릅니다(로딩시간이짧음) 그리고 빠른이체 등록등으로 공인인증서없이 이체가 가능해 너무 좋습니다. 타 은행어플도 써보고있지만 국민은행이 제일 편하게 되어있다고 느낍니다.
1091,1092,20210222,2021,02,22,5,앱 디자인이 KB의 이미지를 잘 표현한 것 같아 보기 좋습니다. 깔끔한 구성으로 찾고 싶은 항목을 쉽게 찾아 볼 수 있는게 최대 장점이고 지문 인식으로 더욱 편리하게 이용 중 입니다. KB예금관리에 없어서는 안 될 유용한 앱입니다.
1092,1093,20210309,2021,03,09,5,"간편하고 한눈에 들어와서 사용하기 편리합니다 그리고 전에 복잡한 로그인도 간편하게 지문,또는 간편비번으로 할수있어서 좋구요 계절마다, 바뀌는 배경도 감성적입니다 상담채팅도 좋구요 저는 오류없이 잘 쓰구 있어요^^"
1093,1094,20210831,2021,08,31,3,혹시 사내 어플리케이션 개발팀이 없나요?? 주거래은행인데 아이러니하게 카톡으로 계좌를 연동해서 사용하고 있습니다. 플랫폼업체에 기존 고객 유출되는건 시간 문제일 듯 하네요. 일단 신분증이 안찍히고 간편 로그인도 문제가 많아서 열받아서 못쓰겠어요. 공인인증서 없어진지가 언제인데 간편인증이 안되면 어쩌자는건지......
1094,1095,20200627,2020,06,27,4,각종 이벤트참여 내역확인등 창구에방문하않아도 알수잇는정보가 많아요! 다만 기본적기능을가진 어플외에 다른부가기능은 다른걸또써야하는점이 개선되면좋을거같아요. 입출금알람이라도 기본어플 기능추가되길 희망합니다.
1095,1096,20210311,2021,03,11,5,"OTP 없이 이체 가능하고, 빠른이체 너무 편해요. 자동이체 등록 변경 해지도 편해요. 예금 등 금융상품 가입과 해지 가능도 가능합니다. 앱 사용하면 대출시 금리인하도 해줘요. 금융관련 기사를 보내줘서 재테크에 도움이 답니다."
1096,1097,20181030,2018,10,30,1,아 웬만하면 리뷰 안쓰는데 남겨요. 좀 전에 업데이트 했는데 로그인 하려고만 하면 자꾸 종료돼서 리뷰 읽어봤더니 저만 그런 게 아니었네요. 다른 분들도 그러시는 것 같은데 지웠다 다시 깔았더니 또 번거롭게 공인인증서를 가져와야 하네요. 여태껏 업데이트 하면서 단 한 번도 삭제 후 재설치 했던 경우가 없었는데 너무 번거롭네요.
1097,1098,20210225,2021,02,25,5,국민은행 스타뱅킹 너무도 잘이용하고 있습니다. 예전에 비해서 너무도 편리해진 지문로그인이 너무도 편리한것 같아요. 간편하게 이체도 할수 있고 다른은행와 내 모든 계좌와 카드내역을 한번에 확인할수 있는점 역시 너무도 유용하게 이용하고 있습니다. 국민은행관련 다양한 금융상품 역시 한눈에 볼수 있어서 앞으로 가입할때 큰 정보가 될수 있을것 같습니다. 다양한 이벤트역시 참여하는 재미도 있어서 매일 함께 하는 어플인것 같습니다. 적극 추천드립니다.
1098,1099,20200703,2020,07,03,5,일단 앱이 빨리 열리는게 좋아요 특히 앱 밑에 아이콘으로 전계좌조회 등 만들어 놓은 것이 편리합니다! 그리고 다른 은행 계좌도 연동해놨더니 확인 가능해서 편리하구요^^ 개인정보의 걱정이 있었지만.. 믿고 사용하고있습니다 개인정보 유출되지 않게 조심해 주세요^^
1099,1100,20200628,2020,06,28,5,사용하기 편합니다. 빠르게 화면전환되는 것도 좋구요. 앱 변경되고 전용계좌 국민은행으로 바꿨습니다. 오픈계좌에서 잔액모으기 넘 편하고 좋아요~ 스타뱅킹 홧팅~~~ 뾰로뿅뿅뿅 하트~~~
1100,1101,20201010,2020,10,10,1,로그인까지는 어찌저찌 안되다가 되다가 합니다. 그런데 예금 조회 하고 스마트출금 이체 등등 다른 기능을 하려고 하면 강제 종료 되서 꺼집니다. 그냥 창 종료되요. V3 모바일 플러스 삭제 후 다시 깔아봤고 권한 다 허용했어요. 이 문제 해결 가능한 대안을 답변 바랍니다.
1101,1102,20210224,2021,02,24,5,Kb 앱 정말 편리하고 좋네여 지문 인식 등록으로 인한 빠른 로그인 ㅎ 간편이체도 너무 좋고 자주 이체하는 계좌도 등록해놓으면 다음에 이용할때 번거로움 없이 쉽게 할 수 있네요 스마트한 시대에 타 은행보다 발 빠르게 앞장서 가고 있는것 같아 너무 좋아요 적극 추천ㅎㅎ
1102,1103,20200722,2020,07,22,5,주로 이용하는 카드 및 은행으로 이벤트도 많고 찾기 쉽고 보기 쉽게 되어있어요 ! 국민은행은 앱이 오히려 여러개로 나눠져있어서 처음에는 불편할줄 알았는데 앱끼리 연동이 잘되어있고 오히려 하나로 합쳐진 것보다 앱 내에서 손쉽게 업무를 찾을 수 있는거 같아요! 모바일로 가입할 수 있는 상품도 간편하고 설명도 누구나 보기 쉬워요!
1103,1104,20211002,2021,10,02,1,이체할 때 인증서 암호 적고 확인 취소버튼이 안떠서 이체를 못해요... 탭으로 이용하는데 무조건 가로모드로만 이용가능한데 세로모드 가능하게 해주세요 가로모드에서 확인버튼이 안떠요 스타뱅킹 이용해야 우대이율 받을 수 있어서 이용해보려했는데 제대로 만들고 이용하라해야지... 간단한 이체도 불가한데 어떻게 이용합니까ㅠ
1104,1105,20210319,2021,03,19,5,"처음부터 국민은행만 이용해서 KB스타뱅킹 이용하는데 언제어디서나 안심하고 이체할수 있고 다양한서비스가 있어서 정말 편해요 ^^ KB스타뱅킹 없었을때는 항상 은행에 직접 가거나 집에서 인터넷뱅킹을 해야해서 불편했는데 KB스타뱅킹과 함께하니까 넘넘 편하네요~♡♡ 안심도 되고 조회, 이체 등등 다양한 서비스까지 편리하게 이용가능하니까 KB스타뱅킹 정말 좋아요~ 다양한 서비스가 있어서 이용이 더 간편해졌네요 ^^"
1105,1106,20201027,2020,10,27,3,지문 로그인 실행하면 갑자기 앱 중지로 앱이 꺼집니다. 1~2번도 아니고 앱 실행하려면 몇 번을 껏다 켜야할지 모르겠습니다. 다른 후기를 보았을 때도 비슷한 사례가 많은 듯한데 이를 빠른 시간 내에 해결해줬으면 좋겠습니다.
1106,1107,20210224,2021,02,24,4,"정말 오랫동안 국민은행을 이용하고, 나아가 모바일뱅킹까지 되는시대라 정말 편리하고 좋습니다. 다만 가끔 좀 복잡한 부분들이 있어서 젊은사람들이 찾기에도 여러번 클릭해야하는경우도있긴 하지만 다른 은행어플에 비하면 좋아서 정말 잘쓰고있습니다. 국민은행이 짱입니닷"
1107,1108,20200620,2020,06,20,5,국민은행만 주거래은행으로 사용하다보니 스타뱅킹앱의 도움이 큽니다.타은행보다 보안절차가 까다롭다는평이 있지만 그만큼 보안이 철저한것아닐까요?종이통장보다 그때그때 한눈에 입출금확인하기도쉽고 전계좌도 한눈에 볼수있어 자산운용이 쉽습니다.특히 앱으로 번호표를 뽑을수있다는것!스타뱅킹하면서 가장 큰 도움이 되었어요
